gene,raw_identifier,n_masked,neural_r,knn_r,delta_r,neural_mse,knn_mse,delta_mse
AP3M2,AP3M2,122,0.5032008,0.6526033,-0.1494025,1.4510380029678345,1.0988653898239136,-0.3521726131439209
FCRLB,FCRLB,106,0.77170926,0.921115,-0.14940572,0.5013799667358398,0.2345907837152481,-0.26678918302059174
MIR4753,MIR4753,119,0.64659667,0.79608047,-0.1494838,0.47712403535842896,0.3009641766548157,-0.17615985870361328
RASSF8,RASSF8,94,0.66688854,0.81637335,-0.14948481,0.25807589292526245,0.1064431443810463,-0.15163274854421616
VAMP1,VAMP1,99,0.81089705,0.960449,-0.14955193,0.5955233573913574,0.16370321810245514,-0.4318201392889023
MED21,MED21,106,0.77334005,0.9229134,-0.14957333,0.5921772718429565,0.2637878358364105,-0.328389436006546
SLC39A1,SLC39A1,104,0.77918696,0.9288159,-0.14962894,0.3525529205799103,0.13770189881324768,-0.2148510217666626
MIR21,MIR21,111,0.23515034,0.38478756,-0.14963722,0.640125036239624,0.6150813698768616,-0.02504366636276245
MIR4258,MIR4258,111,0.7432664,0.89294803,-0.14968163,0.545313835144043,0.26790153980255127,-0.2774122953414917
CLDN11,CLDN11,94,0.7627491,0.9124501,-0.149701,0.48504066467285156,0.2227628231048584,-0.26227784156799316
MIR4456,MIR4456,116,0.6291817,0.77890056,-0.14971888,0.4127822518348694,0.2825397253036499,-0.13024252653121948
SNAPIN,SNAPIN,101,0.773423,0.9234841,-0.15006107,0.5890455842018127,0.2773869037628174,-0.31165868043899536
RSPO2,RSPO2,114,0.7812677,0.93151444,-0.15024674,0.46859514713287354,0.1667831540107727,-0.30181199312210083
GDF3,GDF3,104,0.79412526,0.9444498,-0.15032452,0.3309631049633026,0.08469771593809128,-0.24626538902521133
RPS16,RPS16,101,0.7177671,0.8681326,-0.15036547,0.6023992300033569,0.42567670345306396,-0.17672252655029297
RBBP5,RBBP5,118,0.71883285,0.8693247,-0.15049183,0.40806177258491516,0.2067267745733261,-0.20133499801158905
SRD5A1,SRD5A1,92,0.44702542,0.59757966,-0.15055424,0.6182593703269958,0.47310301661491394,-0.1451563537120819
EIF2S2,EIF2S2,113,0.7164052,0.8671825,-0.15077728,0.3662596046924591,0.15882903337478638,-0.20743057131767273
MTRR,MTRR,110,0.719315,0.8701673,-0.15085232,0.3573148548603058,0.19724471867084503,-0.16007013618946075
RN7SL680P,RN7SL680P,107,0.7606441,0.9115112,-0.1508671,0.300469309091568,0.11477774381637573,-0.18569156527519226
PLCG1,PLCG1,128,0.76885056,0.91991293,-0.15106237,0.4543554186820984,0.19646987318992615,-0.25788554549217224
ABCC9,ABCC9,100,0.7113818,0.86249524,-0.15111345,0.5855562686920166,0.3344327211380005,-0.2511235475540161
CASC7,CASC7,96,0.7421272,0.8933521,-0.15122491,0.27269089221954346,0.1215532049536705,-0.15113768726587296
FAM63A,FAM63A,96,0.738726,0.8899672,-0.15124118,0.5235347747802734,0.2678107023239136,-0.25572407245635986
TAS2R8,TAS2R8,110,0.80232936,0.95357835,-0.15124899,0.5094183087348938,0.16563104093074799,-0.3437872678041458
SNTB1,SNTB1,102,0.78199613,0.93327385,-0.15127772,0.31583327054977417,0.12416865676641464,-0.19166461378335953
LINC00672,LINC00672,112,0.34062925,0.49200252,-0.15137327,0.5695866942405701,0.48433563113212585,-0.08525106310844421
PRRC2C,PRRC2C,103,0.6205943,0.77197534,-0.15138102,1.2795078754425049,0.9634493589401245,-0.31605851650238037
RN7SL480P,RN7SL480P,102,0.7510616,0.9024879,-0.15142626,0.3518458306789398,0.1572989523410797,-0.1945468783378601
TAS2R1,TAS2R1,110,0.6423641,0.7939411,-0.151577,0.26110753417015076,0.15960144996643066,-0.10150608420372009
CD40,CD40,110,0.76728445,0.91903454,-0.15175009,0.48866456747055054,0.22740605473518372,-0.2612585127353668
RN7SL603P,RN7SL603P,105,0.8140899,0.9658497,-0.1517598,0.29822832345962524,0.07029107958078384,-0.2279372438788414
GGPS1,GGPS1,104,0.686128,0.83799446,-0.15186644,0.49310925602912903,0.2484513372182846,-0.24465791881084442
C8orf22,C8orf22,102,0.618536,0.7705854,-0.15204942,0.819745659828186,0.5436345338821411,-0.2761111259460449
DYNLRB1,DYNLRB1,90,0.7567427,0.90889734,-0.15215462,0.33209988474845886,0.13388434052467346,-0.1982155442237854
CA2,CA2,116,0.8000017,0.95223176,-0.15223008,0.3362339735031128,0.08994321525096893,-0.24629075825214386
SNORA4,SNORA4|ENSG00000251730.1,123,0.7162871,0.868632,-0.15234494,0.721932053565979,0.5413941144943237,-0.18053793907165527
OLFML2B,OLFML2B,92,0.76569307,0.9180598,-0.15236676,0.2508402168750763,0.09310503304004669,-0.1577351838350296
RN7SL300P,RN7SL300P,101,0.75888985,0.91126573,-0.15237588,0.7670468091964722,0.37947311997413635,-0.3875736892223358
RPL7,RPL7,120,0.74322903,0.89576066,-0.15253162,0.48505038022994995,0.22255510091781616,-0.2624952793121338
SNORA25,SNORA25|ENSG00000252011.1,116,0.67447275,0.82701236,-0.15253961,0.6127604246139526,0.351753830909729,-0.26100659370422363
RPS27,RPS27,115,0.769384,0.92193747,-0.15255344,0.33947616815567017,0.14803102612495422,-0.19144514203071594
RPL35A,RPL35A,107,0.7687421,0.9215957,-0.15285361,0.3397669494152069,0.13183587789535522,-0.20793107151985168
LINC00887,LINC00887,117,0.7561514,0.9090537,-0.1529023,0.3507334291934967,0.13524773716926575,-0.21548569202423096
STAU2,STAU2,110,0.7837127,0.93663216,-0.15291947,0.5938143134117126,0.2309340238571167,-0.36288028955459595
LXN,LXN,97,0.7748116,0.9278833,-0.1530717,0.5797509551048279,0.3060930669307709,-0.273657888174057
MIR4664,MIR4664,111,0.7786302,0.93186647,-0.15323627,0.35819676518440247,0.1150236576795578,-0.24317310750484467
RN7SKP88,RN7SKP88,133,0.7709879,0.9243116,-0.15332365,0.2701161503791809,0.10898783802986145,-0.16112831234931946
MED12L,MED12L,95,0.73173386,0.88507545,-0.15334159,0.5973930358886719,0.2996642589569092,-0.2977287769317627
DEFB118,DEFB118,105,0.7078757,0.8614372,-0.15356147,0.5039129257202148,0.2562028467655182,-0.24771007895469666
TEX29,TEX29,98,0.54417026,0.6977629,-0.15359265,0.6276831030845642,0.44643792510032654,-0.18124517798423767
GSDMD,GSDMD,116,0.7595146,0.9131278,-0.15361321,0.40674176812171936,0.14955078065395355,-0.2571909874677658
KPNA7,KPNA7,94,0.5884269,0.74216425,-0.15373737,0.5345284938812256,0.359406441450119,-0.17512205243110657
HRH3,HRH3,91,0.70458084,0.8583863,-0.15380543,0.4679580628871918,0.24722518026828766,-0.2207328826189041
ATF7IP,ATF7IP,108,0.72570753,0.8795575,-0.15384996,0.3332010507583618,0.15770317614078522,-0.1754978746175766
CNBD1,CNBD1,114,0.76226217,0.9161517,-0.15388954,0.4714527130126953,0.17563901841640472,-0.2958136945962906
PBXIP1,PBXIP1,119,0.7776754,0.9316064,-0.15393102,0.374836802482605,0.1390032321214676,-0.2358335703611374
snoU13,snoU13|ENSG00000238325.1,108,0.7009565,0.8551577,-0.15420115,0.4481593668460846,0.23347319662570953,-0.21468617022037506
PP13439,PP13439,122,0.6635846,0.8178036,-0.15421903,0.4138159453868866,0.2615165114402771,-0.1522994339466095
NBPF16,NBPF16,108,0.7512723,0.90555435,-0.15428203,0.2673583924770355,0.11159935593605042,-0.1557590365409851
MGST1,MGST1,105,0.7851166,0.93941283,-0.15429622,0.4345978796482086,0.10934572666883469,-0.32525215297937393
FCGR2C,FCGR2C,102,0.6231819,0.77752674,-0.15434486,0.6224580407142639,0.39465710520744324,-0.22780093550682068
OXCT1,OXCT1,95,0.5646615,0.7190121,-0.15435058,0.43504390120506287,0.3324558734893799,-0.10258802771568298
ADHFE1,ADHFE1,117,0.77605265,0.930485,-0.15443236,0.508788526058197,0.20016597211360931,-0.3086225539445877
CLRN1,CLRN1,100,0.61333585,0.76782197,-0.15448612,0.9491124153137207,0.674095094203949,-0.27501732110977173
SNORA81,SNORA81|ENSG00000253092.1,107,0.7762775,0.9307732,-0.15449572,0.2426488697528839,0.08006076514720917,-0.16258810460567474
MIR3610,MIR3610,88,0.7847532,0.93932337,-0.15457016,0.23929929733276367,0.07173749804496765,-0.16756179928779602
SLITRK3,SLITRK3,104,0.80431896,0.95891225,-0.15459329,0.5976884365081787,0.21351172029972076,-0.38417671620845795
PRSS51,PRSS51,109,0.6846202,0.83933485,-0.15471464,0.5339663028717041,0.355217844247818,-0.1787484586238861
ZNF334,ZNF334,102,0.75545007,0.91038793,-0.15493786,0.38637039065361023,0.16733093559741974,-0.2190394550561905
KLRAP1,KLRAP1,110,0.6575238,0.81250024,-0.15497643,0.3160194456577301,0.17725692689418793,-0.13876251876354218
PLEKHO1,PLEKHO1,121,0.74096143,0.8960352,-0.15507376,0.36058858036994934,0.12586259841918945,-0.2347259819507599
SKIL,SKIL,97,0.70255554,0.85765535,-0.15509981,0.361575186252594,0.20609097182750702,-0.15548421442508698
ACTN2,ACTN2,110,0.6708687,0.8260423,-0.1551736,0.5602273941040039,0.32551151514053345,-0.23471587896347046
CREBL2,CREBL2,121,0.6759017,0.8310919,-0.15519017,0.29403895139694214,0.16898220777511597,-0.12505674362182617
PLD1,PLD1,127,0.77723014,0.9324565,-0.15522635,0.3930036425590515,0.14851994812488556,-0.24448369443416595
PHB2,PHB2,81,0.77309495,0.92842317,-0.15532821,0.7650591731071472,0.27364253997802734,-0.4914166331291199
AHSG,AHSG,110,0.8002499,0.95568645,-0.15543658,0.34550774097442627,0.0986928790807724,-0.24681486189365387
COMMD7,COMMD7,111,0.6570849,0.8125292,-0.15544432,0.556498646736145,0.2875126600265503,-0.2689859867095947
RNA5SP65,RNA5SP65,122,0.7065279,0.8620437,-0.15551579,0.5754697918891907,0.2897557020187378,-0.2857140898704529
IAPP,IAPP,98,0.7599194,0.91545695,-0.15553755,0.515943706035614,0.2656230032444,-0.250320702791214
HELZ2,HELZ2,114,0.60786,0.76363283,-0.1557728,0.49352186918258667,0.324040025472641,-0.16948184370994568
FAM66C,FAM66C,102,0.7532484,0.9090829,-0.1558345,0.40264469385147095,0.15607436001300812,-0.24657033383846283
CPM,CPM,106,0.5442171,0.7000549,-0.15583777,0.9675856828689575,0.6836161613464355,-0.283969521522522
SDHA,SDHA,111,0.70041615,0.856254,-0.15583783,0.42705631256103516,0.21389639377593994,-0.21315991878509521
PIGU,PIGU,96,0.68699205,0.8429134,-0.15592134,1.0690478086471558,0.6719794273376465,-0.3970683813095093
EIF2A,EIF2A,103,0.74443555,0.9005019,-0.15606636,0.6105985045433044,0.34306153655052185,-0.2675369679927826
BPIFB4,BPIFB4,92,0.5840085,0.7401073,-0.15609878,0.45883166790008545,0.3110905587673187,-0.14774110913276672
LINC00176,LINC00176,113,0.7302854,0.886411,-0.1561256,0.4290912449359894,0.20177577435970306,-0.22731547057628632
SERPINI2,SERPINI2,87,0.7626528,0.91881484,-0.15616202,0.7933051586151123,0.34883826971054077,-0.44446688890457153
LINC00861,LINC00861,131,0.6959027,0.85228384,-0.15638113,0.31080102920532227,0.15805774927139282,-0.15274327993392944
RNA5SP482,RNA5SP482,125,0.6755296,0.8320537,-0.15652412,0.40096524357795715,0.1675383597612381,-0.23342688381671906
NIT1,NIT1,88,0.79344815,0.94998103,-0.15653288,0.5407758951187134,0.18003305792808533,-0.36074283719062805
HLTF,HLTF,117,0.71219003,0.8689079,-0.1567179,0.5648972988128662,0.28137239813804626,-0.28352490067481995
ADAMTS16,ADAMTS16,124,0.62308943,0.78002864,-0.15693921,0.5194668173789978,0.34147173166275024,-0.17799508571624756
RN7SKP32,RN7SKP32,110,0.6907409,0.8478814,-0.1571405,0.46893182396888733,0.25412777066230774,-0.2148040533065796
MIR3616,MIR3616,102,0.77132267,0.9284682,-0.15714556,0.29010865092277527,0.0993199273943901,-0.19078872352838516
JPH1,JPH1,102,0.75838786,0.9156031,-0.15721524,0.2485952228307724,0.1006951555609703,-0.1479000672698021
SCARNA11,SCARNA11|ENSG00000252727.1,119,0.769551,0.9268186,-0.15726763,0.3439526855945587,0.12360651046037674,-0.22034617513418198
PYDC2,PYDC2,83,0.7707808,0.92807525,-0.15729445,0.3463810086250305,0.13467632234096527,-0.21170468628406525
SPRR1B,SPRR1B,103,0.76057065,0.91792285,-0.15735221,0.48090240359306335,0.18590949475765228,-0.29499290883541107
RINL,RINL,105,0.58470345,0.7421451,-0.15744168,0.32359519600868225,0.2401863932609558,-0.08340880274772644
ANXA13,ANXA13,106,0.5893658,0.74682003,-0.15745425,0.6308514475822449,0.44123387336730957,-0.1896175742149353
SNORA20,SNORA20|ENSG00000206649.1,104,0.7988935,0.9564261,-0.15753257,0.21714924275875092,0.053415779024362564,-0.16373346373438835
SNORD56,SNORD56|ENSG00000201151.1,113,0.70936966,0.8669581,-0.15758842,0.4397023618221283,0.21897251904010773,-0.22072984278202057
KAT6A,KAT6A,118,0.5321219,0.6897335,-0.15761161,0.6861817240715027,0.5128423571586609,-0.1733393669128418
TTC33,TTC33,115,0.6921343,0.8497992,-0.1576649,0.507314145565033,0.3068453371524811,-0.20046880841255188
snoU13,snoU13|ENSG00000238514.1,113,0.49936834,0.65709764,-0.1577293,1.9731855392456055,1.7832293510437012,-0.1899561882019043
MIR5186,MIR5186,115,0.7571971,0.9149265,-0.15772945,0.5154139399528503,0.20466652512550354,-0.3107474148273468
WBP11,WBP11,110,0.69274145,0.85051847,-0.15777701,0.3462337851524353,0.1807493418455124,-0.1654844433069229
TAF2,TAF2,120,0.7018898,0.85992235,-0.15803254,0.5170419812202454,0.2787938416004181,-0.23824813961982727
UBE2W,UBE2W,93,0.7951876,0.9532245,-0.15803689,0.48136410117149353,0.12490315735340118,-0.35646094381809235
SNORD112,SNORD112|ENSG00000252354.1,93,0.7197319,0.8778213,-0.1580894,0.7175700068473816,0.37169867753982544,-0.34587132930755615
SNORD59,SNORD59|ENSG00000252682.1,104,0.7740533,0.93218577,-0.1581325,0.40461546182632446,0.148941308259964,-0.2556741535663605
METTL13,METTL13,93,0.75757843,0.91585577,-0.15827733,0.23090896010398865,0.0882263109087944,-0.14268264919519424
LINGO4,LINGO4,119,0.7302248,0.8885364,-0.1583116,0.5483424663543701,0.26249203085899353,-0.2858504354953766
EEF1D,EEF1D,113,0.690688,0.849015,-0.15832698,0.35319676995277405,0.20232897996902466,-0.1508677899837494
WFDC10B,WFDC10B,93,0.77860194,0.9369844,-0.15838248,0.28694459795951843,0.10117257386445999,-0.18577202409505844
MATN2,MATN2,89,0.7821692,0.9406051,-0.15843588,0.4167567491531372,0.19936154782772064,-0.21739520132541656
PEX5L,PEX5L,97,0.76298606,0.9215154,-0.15852934,0.2714877724647522,0.10243427753448486,-0.16905349493026733
SLC12A7,SLC12A7,108,0.492341,0.65098035,-0.15863934,0.9609523415565491,0.7453716397285461,-0.21558070182800293
RUNX1T1,RUNX1T1,78,0.7196872,0.87841696,-0.15872973,0.40570205450057983,0.22146616876125336,-0.18423588573932648
AMACR,AMACR,100,0.6147627,0.77360314,-0.15884042,0.5382369756698608,0.3403434753417969,-0.19789350032806396
PCAT1,PCAT1,122,0.69265413,0.8517767,-0.15912259,0.5223396420478821,0.3256446123123169,-0.19669502973556519
MAPK15,MAPK15,99,0.60418844,0.76332533,-0.15913689,0.4957321286201477,0.30855846405029297,-0.18717366456985474
RAB11FIP1,RAB11FIP1,99,0.5755755,0.7347215,-0.15914601,0.9369887709617615,0.6952363848686218,-0.24175238609313965
RNA5SP61,RNA5SP61,113,0.64515764,0.80449355,-0.15933591,0.5625630617141724,0.33858996629714966,-0.2239730954170227
SNAI2,SNAI2,96,0.71655816,0.8759203,-0.15936214,0.3886777460575104,0.18204836547374725,-0.20662938058376312
RN7SKP162,RN7SKP162,120,0.70302355,0.8625568,-0.15953326,0.25807294249534607,0.12705780565738678,-0.1310151368379593
LSM14B,LSM14B,102,0.68895817,0.84854174,-0.15958357,0.39223262667655945,0.218862846493721,-0.17336978018283844
TP53INP2,TP53INP2,93,0.74049324,0.9004288,-0.15993553,0.4528485834598541,0.19790533185005188,-0.25494325160980225
FCGR3B,FCGR3B,90,0.7159451,0.87590647,-0.15996134,0.9163545370101929,0.5359324812889099,-0.38042205572128296
DNAH5,DNAH5,104,0.69743824,0.85747653,-0.16003829,0.8629894256591797,0.5397299528121948,-0.32325947284698486
ZNF124,ZNF124,118,0.6761876,0.83627266,-0.16008508,0.629021406173706,0.3591974675655365,-0.26982393860816956
C12orf60,C12orf60,124,0.70790493,0.8682331,-0.16032815,0.41464686393737793,0.20666426420211792,-0.20798259973526
EFNA3,EFNA3,100,0.65689176,0.8172981,-0.16040635,0.46296024322509766,0.27503901720046997,-0.18792122602462769
SGCZ,SGCZ,88,0.68360025,0.8440182,-0.16041797,0.5684459805488586,0.3412427604198456,-0.22720322012901306
MBNL1,MBNL1,117,0.69937086,0.8597953,-0.16042441,0.5605434775352478,0.317973792552948,-0.2425696849822998
SRMS,SRMS,102,0.7969259,0.95741343,-0.16048753,0.4009633958339691,0.09670692682266235,-0.30425646901130676
FAM98C,FAM98C,108,0.34581116,0.5063831,-0.16057196,0.5125842094421387,0.39161452651023865,-0.12096968293190002
SLC6A13,SLC6A13,121,0.5568674,0.7175352,-0.16066778,0.6896967887878418,0.4678715765476227,-0.22182521224021912
RPN2,RPN2,99,0.7663535,0.9270403,-0.16068679,0.36187219619750977,0.1065925657749176,-0.25527963042259216
S100A5,S100A5,96,0.7799845,0.94072896,-0.16074449,0.5038440823554993,0.16093210875988007,-0.3429119735956192
U8,U8|ENSG00000201810.1,115,0.76349455,0.9243011,-0.16080654,0.3716961443424225,0.13768270611763,-0.23401343822479248
SPACA7,SPACA7,103,0.5740856,0.73507506,-0.16098946,0.6425929665565491,0.4393482804298401,-0.20324468612670898
SPRR3,SPRR3,98,0.75448084,0.9154778,-0.16099697,0.8481203317642212,0.4770694375038147,-0.3710508942604065
DESI2,DESI2,113,0.724338,0.8853868,-0.16104883,0.35885119438171387,0.16416895389556885,-0.19468224048614502
GBAS,GBAS,100,0.64731956,0.8084604,-0.16114086,0.24217471480369568,0.1386520117521286,-0.10352270305156708
APOD,APOD,93,0.7391059,0.90034103,-0.16123515,0.5594331622123718,0.233374685049057,-0.3260584771633148
METTL21B,METTL21B,111,0.61711645,0.77843946,-0.16132301,0.881773054599762,0.5044534206390381,-0.3773196339607239
PDGFRA,PDGFRA,112,-0.06855607,0.09283388,-0.16138995,0.29205378890037537,0.30443423986434937,0.012380450963973999
RARA,RARA,99,0.62651783,0.7880147,-0.16149688,1.7036664485931396,1.0562716722488403,-0.6473947763442993
ZNF705A,ZNF705A,91,0.7883684,0.94991016,-0.16154176,0.5568148493766785,0.1785302609205246,-0.37828458845615387
PRDM9,PRDM9,85,0.4212663,0.5828682,-0.16160193,1.005031943321228,0.7880337834358215,-0.2169981598854065
RN7SL789P,RN7SL789P,102,0.534948,0.6967637,-0.1618157,0.493233859539032,0.3470454812049866,-0.1461883783340454
NCBP2,NCBP2,115,0.76389694,0.9257184,-0.16182148,0.6755528450012207,0.22389335930347443,-0.4516594856977463
IL6,IL6,90,0.62564427,0.7874717,-0.16182745,0.5292655825614929,0.322826623916626,-0.20643895864486694
CCND2,CCND2,130,0.45048964,0.61231756,-0.16182792,0.29475802183151245,0.1868637204170227,-0.10789430141448975
SUCO,SUCO,103,0.70677215,0.86864084,-0.16186869,0.4137406349182129,0.2013562023639679,-0.212384432554245
MASP1,MASP1,120,0.73379856,0.89575887,-0.1619603,0.4039906859397888,0.16949523985385895,-0.23449544608592987
C1orf189,C1orf189,111,0.78793037,0.9499802,-0.16204983,0.40467289090156555,0.12289191782474518,-0.2817809730768204
CMBL,CMBL,108,0.6958699,0.8579365,-0.16206658,0.414354145526886,0.25689637660980225,-0.15745776891708374
MIR4654,MIR4654,118,0.7446119,0.9067431,-0.16213119,0.33830782771110535,0.14360259473323822,-0.19470523297786713
FDFT1,FDFT1,93,0.56224614,0.7244335,-0.16218734,0.6636678576469421,0.46555963158607483,-0.1981082260608673
AADACL2,AADACL2,120,0.6419963,0.8042309,-0.1622346,0.4708140790462494,0.24576415121555328,-0.2250499278306961
PRLR,PRLR,125,0.6657568,0.8280641,-0.16230726,0.41941767930984497,0.24232321977615356,-0.1770944595336914
ST6GAL1,ST6GAL1,108,0.79248595,0.9548825,-0.16239655,0.4765035808086395,0.130665123462677,-0.3458384573459625
PTMS,PTMS,112,0.7603721,0.9227902,-0.16241813,0.45278093218803406,0.1859605312347412,-0.26682040095329285
FOXJ2,FOXJ2,107,0.76302904,0.9257356,-0.16270655,0.4887465238571167,0.1435955911874771,-0.3451509326696396
OLR1,OLR1,110,0.68490744,0.84780186,-0.16289443,1.0618520975112915,0.5762841701507568,-0.48556792736053467
MIR5698,MIR5698,110,0.8052443,0.96828645,-0.16304213,0.6206343770027161,0.13424184918403625,-0.4863925278186798
CLEC12A,CLEC12A,98,0.78168017,0.94481933,-0.16313916,0.6860690712928772,0.23293909430503845,-0.45312997698783875
NKAIN4,NKAIN4,108,0.6958468,0.8590151,-0.16316831,0.6628001928329468,0.3298546373844147,-0.3329455554485321
RAB22A,RAB22A,119,0.7899948,0.9531985,-0.16320372,0.29912394285202026,0.09572901576757431,-0.20339492708444595
PTGIS,PTGIS,119,0.7212823,0.884506,-0.16322368,0.47440001368522644,0.22616907954216003,-0.2482309341430664
PGAP3,PGAP3,94,0.58071184,0.7439635,-0.16325164,1.5256034135818481,0.9831600785255432,-0.5424433350563049
S100A12,S100A12,118,0.769264,0.932633,-0.163369,0.4513159394264221,0.16827762126922607,-0.28303831815719604
